607	95668
608	95669
609	95670
610	95671
611	95672
612	95673
613	95674
614	95675
615	95676
616	95677
617	95678
618	95679
619	95680
620	95681
621	95682
622	95683
623	95684
624	95685
625	95686
626	95687
627	95688
628	95689
629	95690
630	95691
631	95692
632	95694
633	95695
634	95696
635	95697
636	95699
637	95700
638	95701
639	95702
640	95703
641	95704
642	95705
643	95706
644	95707
645	95708
646	95709
647	95710
648	95711
649	95712
650	95713
651	95714
652	95715
653	95716
654	95718
655	95719
656	95720
657	95721
658	95722
659	95723
660	95724
661	95726
662	95727
663	95728
664	95729
665	95730
666	95731
667	95732
668	95733
669	95734
670	95735
671	95736
672	95737
673	95738
674	95739
675	95740
676	95742
677	95743
678	95744
679	95745
680	95746
681	95747
682	95748
683	95749
684	95750
685	95751
686	95752
687	95753
688	95756
689	95757
690	95758
691	95759
692	95760
693	95761
694	95762
695	95763
696	95764
697	95766
698	95767
699	95768
700	95769
701	95770
702	95771
703	95772
704	95773
705	95774
706	95775
707	95776
708	95777
709	95778
710	95779
711	95780
712	95781
713	95782
714	95783
715	95784
716	95785
717	95786
718	95787
719	95788
720	95789
721	95790
722	95791
723	95792
724	95793
725	95794
726	95795
727	95796
728	95797
729	95798
730	95799
731	95800
732	95801
733	95802
734	95803
735	95804
736	95805
737	95806
738	95807
739	95808
740	95809
741	95810
742	95811
743	95812
744	95813
745	95814
746	95815
747	95816
748	95817
749	95818
750	95819
751	95820
752	95821
753	95822
754	95823
755	95824
756	95825
757	95826
758	95827
759	95828
760	95829
761	95830
762	95831
763	95832
764	95833
765	95834
766	95835
767	95836
768	95837
769	95838
770	95840
771	95841
772	95842
773	95843
774	95844
775	95845
776	95846
777	95847
778	95848
779	95849
780	95850
781	95851
782	95852
783	95853
784	95854
785	95855
786	95856
787	95857
788	95858
789	95859
790	95860
791	95861
792	95862
793	95863
794	95864
795	95865
796	95866
797	95867
798	95868
799	95869
800	95870
801	95872
802	95873
803	95874
804	95875
805	95876
806	95877
807	95878
808	95879
809	95880
810	95881
811	95882
812	95883
813	95884
814	95885
815	95886
816	95887
817	95888
818	95889
819	95890
820	95891
821	95892
822	95893
823	95894
824	95895
825	95896
826	95897
827	95898
828	95899
829	95900
830	95901
831	95902
832	95903
833	95904
834	95906
835	95907
836	95908
837	95909
838	95910
839	95911
840	95912
841	95913
842	95914
843	95915
844	95916
845	95917
846	95918
847	95919
848	95920
849	95921
850	95922
851	95923
852	95924
853	95925
854	95926
855	95927
856	95928
857	95929
858	95930
859	95931
860	95932
861	95933
862	95934
863	95935
864	95936
865	95937
866	95938
867	95939
868	95940
869	95941
870	95942
871	95943
872	95944
873	95945
874	95946
875	95947
876	95948
877	95949
878	95950
879	95951
880	95952
881	95953
882	95954
883	95955
884	95956
885	95957
886	95958
887	95959
888	95960
889	95961
890	95962
891	95963
892	95964
893	95965
894	95966
895	95967
896	95968
897	95969
898	95970
899	95971
900	95972
901	95973
902	95974
903	95975
904	95976
905	95977
906	95978
907	95979
908	95980
909	95981
910	95982
911	95983
912	95984
913	95985
914	95986
915	95987
916	95988
917	95989
918	95991
919	95992
920	95993
921	95994
922	95995
923	95996
924	95997
925	95998
926	95999
927	96000
928	96001
929	96002
930	96003
931	96004
932	96005
933	96006
934	96007
935	96008
936	96009
937	96010
938	96011
939	96012
940	96013
941	96014
942	96015
943	96016
944	96017
945	96018
946	96019
947	96020
948	96021
949	96022
950	96023
951	96024
952	96025
953	96026
954	96027
955	96028
956	96029
957	96030
958	96031
959	96032
960	96033
961	96034
962	96035
963	96036
964	96037
965	96038
966	96039
967	96040
968	96041
969	96042
970	96043
971	96044
972	96045
973	96046
974	96047
975	96048
976	96049
977	96050
978	96052
979	96053
980	96054
981	96055
982	96056
983	96057
984	96058
985	96059
986	96060
987	96061
988	96062
989	96063
990	96064
991	96065
992	96066
993	96067
994	96068
995	96069
996	96070
997	96071
998	96072
999	96073
1000	96074
1001	96076
1002	96077
1003	96078
1004	96079
1005	96080
1006	96081
1007	96082
1008	96083
1009	96084
1010	96085
1011	96086
1012	96087
1013	96088
1014	96089
1015	96090
1016	96091
1017	96092
1018	96093
1019	96094
1020	96095
1021	96096
1022	96097
1023	96098
1024	96099
1025	96100
1026	96101
1027	96102
1028	96103
1029	96104
1030	96105
1031	96106
1032	96107
1033	96108
1034	96109
1035	96110
1036	96111
1037	96112
1038	96113
1039	96114
1040	96115
1041	96116
1042	96117
1043	96118
1044	96119
1045	96120
1046	96121
1047	96122
1048	96123
1049	96124
1050	96125
1051	96126
1052	96128
1053	96129
1054	96130
1055	96131
1056	96132
1057	96133
1058	96134
1059	96135
1060	96136
1061	96137
1062	96138
1063	96139
1064	96140
1065	96141
1066	96142
1067	96143
1068	96144
1069	96145
1070	96146
1071	96147
1072	96148
1073	96149
1074	96150
1075	96151
1076	96152
1077	96153
1078	96154
1079	96155
1080	96156
1081	96157
1082	96158
1083	96159
1084	96160
1085	96161
1086	96162
1087	96163
1088	96164
1089	96165
1090	96166
1091	96167
1092	96168
1093	96169
1094	96170
1095	96171
1096	96172
1097	96173
1098	96174
1099	96175
1100	96176
1101	96177
1102	96178
1103	96180
1104	96181
1105	96182
1106	96183
1107	96184
1108	96185
1109	96186
1110	96187
1111	96188
1112	96189
1113	96190
1114	96191
1115	96192
1116	96193
1117	96194
1118	96195
1119	96197
1120	96198
1121	96199
1122	96200
1123	96201
1124	96202
1125	96203
1126	96204
1127	96205
1128	96206
1129	96207
1130	96208
1131	96209
1132	96210
1133	96211
1134	96212
1135	96213
1136	96214
1137	96215
1138	96216
1139	96217
1140	96218
1141	96219
1142	96220
1143	96221
1144	96222
1145	96223
1146	96224
1147	96226
1148	96228
1149	96229
1150	96230
1151	96231
1152	96232
1153	96233
1154	96234
1155	96235
1156	96236
1157	96237
1158	96238
1159	96239
1160	96240
1161	96241
1162	96242
1163	96243
1164	96244
1165	96245
1166	96246
1167	96247
1168	96248
1169	96249
1170	96250
1171	96251
1172	96252
1173	96253
1174	96254
1175	96255
1176	96256
1177	96257
1178	96258
1179	96259
1180	96260
1181	96261
1182	96262
1183	96263
1184	96264
1185	96265
1186	96266
1187	96267
1188	96268
1189	96269
1190	96270
1191	96271
1192	96272
1193	96273
1194	96274
1195	96275
1196	96276
1197	96277
1198	96278
1199	96279
1200	96280
1201	96281
1202	96282
1203	96283
1204	96285
1205	96286
1206	96289
1207	96290
1208	96291
1209	96292
1210	96293
1211	96294
1212	96295
1213	96296
1214	96297
1215	96298
1216	96299
1217	96300
1218	96301
1219	96303
1220	96304
1221	96305
1222	96306
1223	96314
1224	96315
1225	96318
1226	96319
1227	96320
1228	96321
1229	96322
1230	96323
1231	96324
1232	96325
1233	96326
1234	96327
1235	96328
1236	96329
1237	96330
1238	96331
1239	96332
1240	96333
1241	96334
1242	96335
1243	96336
1244	96337
1245	96338
1246	96339
1247	96340
1248	96343
1249	96344
1250	96345
1251	96346
1252	96351
1253	96356
1254	96357
1255	96358
1256	96363
1257	96367
1258	96368
1259	96369
1260	96371
1261	96372
1262	96373
1263	96374
1264	96375
1265	96376
1266	96377
1267	96378
1268	96379
1269	96380
1270	96381
1271	96382
1272	96383
1273	96384
1274	96385
1275	96386
1276	96387
1277	96388
1278	96389
1279	96390
1280	96391
1281	96392
1282	96393
1283	96394
1284	96395
1285	96396
1286	96397
1287	96398
1288	96399
1289	96400
1290	96401
1291	96402
1292	96403
1293	96404
1294	96405
1295	96406
1296	96407
1297	96408
1298	96409
1299	96410
1300	96411
1301	96413
1302	96414
1303	96415
1304	96416
1305	96417
1306	96418
1307	96419
1308	96420
1309	96421
1310	96422
1311	96423
1312	96424
1313	96425
1314	96426
1315	96427
1316	96428
1317	96429
1318	96430
1319	96431
1320	96432
1321	96433
1322	96434
1323	96435
1324	96436
1325	96437
1326	96438
1327	96441
1328	96442
1329	96444
1330	96445
1331	96446
1332	96447
1333	96448
1334	96449
1335	96450
1336	96451
1337	96452
1338	96453
1339	96454
1340	96455
1341	96456
1342	96457
1343	96458
1344	96459
1345	96460
1346	96461
1347	96462
1348	96463
1349	96464
1350	96465
1351	96466
1352	96467
1353	96468
1354	96469
1355	96470
1356	96471
1357	96472
1358	96473
1359	96474
1360	96475
1361	96476
1362	96477
1363	96478
1364	96479
1365	96480
1366	96481
1367	96482
1368	96483
1369	96484
1370	96485
1371	96486
1372	96487
1373	96488
1374	96489
1375	96490
1376	96491
1377	96492
1378	96493
1379	96494
1380	96495
1381	96496
1382	96497
1383	96498
1384	96499
1385	96500
1386	96501
1387	96502
1388	96503
1389	96504
1390	96505
1391	96506
1392	96507
1393	96508
1394	96509
1395	96510
1396	96511
1397	96512
1398	96513
1399	96514
1400	96515
1401	96516
1402	96517
1403	96518
1404	96519
1405	96520
1406	96521
1407	96522
1408	96523
1409	96524
1410	96525
1411	96526
1412	96527
1413	96528
1414	96529
1415	96530
1416	96531
1417	96532
1418	96533
1419	96534
1420	96535
1421	96536
1422	96537
1423	96538
1424	96539
1425	96540
1426	96541
1427	96542
1428	96543
1429	96544
1430	96545
1431	96546
1432	96547
1433	96548
1434	96549
1435	96550
1436	96551
1437	96552
1438	96553
1439	96554
1440	96555
1441	96556
1442	96557
1443	96558
1444	96559
1445	96560
1446	96561
1447	96563
1448	96564
1449	96565
1450	96566
1451	96567
1452	96568
1453	96569
1454	96570
1455	96571
1456	96572
1457	96573
1458	96574
1459	96575
1460	96576
1461	96577
1462	96578
1463	96579
1464	96580
1465	96581
1466	96582
1467	96583
1468	96584
1469	96585
1470	96586
1471	96587
1472	96588
1473	96589
1474	96590
1475	96591
1476	96592
1477	96593
1478	96594
1479	96595
1480	96596
1481	96597
1482	96598
1483	96599
1484	96600
1485	96601
1486	96602
1487	96603
1488	96604
1489	96605
1490	96606
1491	96607
1492	96608
1493	96609
1494	96610
1495	96611
1496	96612
1497	96613
1498	96615
1499	96616
1500	96617
1501	96618
1502	96619
1503	96620
1504	96621
1505	96622
1506	96623
1507	96624
1508	96625
1509	96626
1510	96627
1511	96628
1512	96629
1513	96630
1514	96631
1515	96632
1516	96633
1517	96634
1518	96635
1519	96636
1520	96637
1521	96638
1522	96639
1523	96640
1524	96641
1525	96642
1526	96643
1527	96644
1528	96645
1529	96727
1530	96758
1531	140397
1532	140398
1533	140399
1534	140400
1535	140401
1536	140402
1537	140403
1538	140404
1539	140405
1540	140406
1541	140407
1542	140408
1543	140410
1544	140412
1545	140414
1546	140416
1547	140417
1548	140418
1549	140419
1550	140420
1551	140421
1552	140422
1553	140423
1554	140424
1555	140425
1556	140426
1557	140427
1558	140428
1559	140429
1560	140430
1561	140431
1562	140432
1563	140433
1564	140434
1565	140435
1566	140436
1567	140437
1568	140438
1569	140439
1570	140440
1571	140441
1572	140442
1573	140443
1574	140444
1575	140445
1576	140446
1577	140447
1578	140448
1579	140449
1580	140450
1581	140451
1582	140452
1583	140453
1584	140454
1585	140455
1586	140456
1587	140457
1588	140458
1589	140459
1590	140460
1591	140461
1592	140462
1593	140463
1594	140464
1595	140465
1596	140466
1597	140467
1598	140468
1599	140469
1600	140470
1601	140471
1602	140472
1603	140473
1604	140474
1605	140475
1606	140476
1607	140477
1608	140478
1609	140479
1610	140480
1611	140481
1612	140482
1613	140483
1614	140484
1615	140485
1616	140486
1617	140487
1618	140488
1619	140489
1620	140490
1621	140491
1622	140492
1623	140493
1624	140494
1625	140495
1626	140496
1627	140497
1628	140498
1629	140499
1630	140500
1631	140501
1632	140502
1633	140503
1634	140504
1635	140505
1636	140506
1637	140507
1638	140508
1639	140509
1640	140510
1641	140511
1642	140512
1643	140513
1644	140514
1645	140515
1646	140516
1647	140517
1648	140518
1649	140519
1650	140520
1651	140521
1652	140522
1653	140523
1654	140524
1655	140525
1656	140526
1657	140527
1658	140528
1659	140529
1660	140530
1661	140531
1662	140532
1663	140533
1664	140534
1665	140535
1666	140536
1667	140537
1668	140538
1669	140539
1670	140540
1671	140541
1672	140542
1673	140543
1674	140544
1675	140545
1676	140546
1677	140547
1678	140548
1679	140549
1680	140550
1681	140551
1682	140552
1683	140553
1684	140554
1685	140555
1686	140556
1687	140557
1688	140558
1689	140559
1690	140560
1691	140561
1692	140562
1693	140563
1694	140564
1695	140565
1696	140566
1697	140567
1698	140568
1699	140569
1700	140570
1701	140571
1702	140572
1703	140573
1704	140574
1705	140575
1706	140576
1707	140577
1708	140578
1709	140579
1710	140580
1711	140581
1712	140582
1713	140583
1714	140584
1715	140585
1716	140586
1717	140587
1718	140588
1719	140589
1720	140590
1721	140591
1722	140592
1723	140593
1724	140594
1725	140595
1726	140596
1727	140597
1728	140598
1729	140599
1730	140600
1731	140601
1732	140602
1733	140603
1734	140604
1735	140605
1736	140606
1737	140607
1738	140608
1739	140609
1740	140610
1741	140611
1742	140612
1743	140613
1744	140614
1745	140615
1746	140616
1747	140617
1748	140618
1749	140619
1750	140620
1751	140621
1752	140622
1753	140623
1754	140624
1755	140625
1756	140626
1757	140627
1758	140628
1759	140629
1760	140630
1761	140631
1762	140632
1763	140633
1764	140634
1765	140635
1766	140636
1767	140637
1768	140638
1769	140639
1770	140640
1771	140641
1772	140642
1773	140643
1774	140644
1775	140645
1776	140646
1777	140647
1778	140648
1779	140649
1780	140650
1781	140651
1782	140652
1783	140653
1784	140654
1785	140655
1786	140656
1787	140657
1788	140658
1789	140659
1790	140660
1791	140661
1792	140662
1793	140663
1794	140664
1795	140665
1796	140666
1797	140667
1798	140668
1799	140669
1800	140670
1801	140671
1802	140672
1803	140673
1804	140674
1805	140675
1806	140676
1807	140677
1808	140678
1809	140679
1810	140680
1811	140681
1812	140682
1813	140683
1814	140684
1815	140685
1816	140686
1817	140687
1818	140688
1819	140689
1820	140690
1821	140691
1822	140692
1823	140693
1824	140694
1825	140695
1826	140696
1827	140697
1828	140698
1829	140699
1830	140700
1831	140701
1832	140702
1833	140703
1834	140704
1835	140705
1836	140706
1837	140707
1838	140708
1839	140709
1840	140710
1841	140711
1842	140712
1843	140713
1844	140714
1845	140715
1846	140716
1847	140717
1848	140718
1849	140719
1850	140720
1851	140721
1852	140722
1853	140723
1854	140724
1855	140725
1856	140726
1857	140727
1858	140728
1859	140729
1860	140730
1861	140731
1862	140732
1863	140733
1864	140734
1865	140735
1866	140736
1867	140737
1868	140738
1869	140739
1870	140740
1871	140741
1872	140742
1873	140743
1874	140744
1875	140745
1876	140746
1877	140747
1878	140748
1879	140749
1880	140750
1881	140751
1882	140752
1883	140753
1884	140754
1885	140755
1886	140756
1887	140757
1888	140758
1889	140759
1890	140760
1891	140761
1892	140762
1893	140763
1894	140764
1895	140765
1896	140766
1897	140767
1898	140768
1899	140769
1900	140770
1901	140771
1902	140772
1903	140773
1904	140774
1905	140775
1906	140776
1907	140777
1908	140778
1909	140779
1910	140780
1911	140781
1912	140782
1913	140783
1914	140784
1915	140785
1916	140786
1917	140787
1918	140788
1919	140789
1920	140790
1921	140791
1922	140792
1923	140793
1924	140794
1925	140795
1926	140796
1927	140797
1928	140798
1929	140799
1930	140800
1931	140801
1932	140802
1933	140803
1934	140804
1935	140805
1936	140806
1937	140807
1938	140808
1939	140809
1940	140810
1941	140811
1942	140812
1943	140813
1944	140814
1945	140815
1946	140816
1947	140817
1948	140818
1949	140819
1950	140820
1951	140821
1952	140822
1953	140823
1954	140824
1955	140825
1956	140826
1957	140827
1958	140828
1959	140829
1960	140830
1961	140831
1962	140832
1963	140833
1964	140834
1965	140835
1966	140836
1967	140837
1968	140838
1969	140839
1970	140840
1971	140841
1972	140842
1973	140843
1974	140844
1975	140845
1976	140846
1977	140847
1978	140848
1979	140849
1980	140850
1981	140851
1982	140852
1983	140853
1984	140854
1985	140855
1986	140856
1987	140857
1988	140858
1989	140859
1990	140860
1991	140861
1992	140862
1993	140863
1994	140864
1995	140865
1996	140866
1997	140867
1998	140868
1999	140869
2000	140870
2001	140871
2002	140872
2003	140873
2004	140874
2005	140875
2006	140877
2007	140878
2008	140879
2009	140880
2010	140881
2011	140882
2012	140883
2013	140884
2014	140885
2015	140886
2016	140887
2017	140888
2018	140889
2019	140890
2020	140891
2021	140892
2022	140893
2023	140894
2024	140895
2025	140896
2026	140897
2027	140898
2028	140899
2029	140900
2030	140901
2031	140902
2032	140903
2033	140904
2034	140905
2035	140906
2036	140907
2037	140908
2038	140909
2039	140910
2040	140911
2041	140912
2042	140913
2043	140914
2044	140915
2045	140916
2046	140917
2047	140918
2048	140919
2049	140920
2050	140921
2051	140922
2052	140923
2053	140924
2054	140925
2055	140926
2056	140927
2057	140928
2058	140929
2059	140930
2060	140931
2061	140932
2062	140933
2063	140934
2064	140935
2065	140936
2066	140937
2067	140938
2068	140939
2069	140940
2070	140941
2071	140942
2072	140943
2073	140944
2074	140945
2075	140946
2076	140947
2077	140948
2078	140949
2079	140950
2080	140951
2081	140952
2082	140953
2083	140954
2084	140955
2085	140956
2086	140957
2087	140958
2088	140959
2089	140960
2090	140961
2091	140962
2092	140963
2093	140964
2094	140965
2095	140966
2096	140967
2097	140968
2098	140969
2099	140970
2100	140971
2101	140972
2102	140973
2103	140974
2104	140975
2105	140976
2106	140977
2107	140978
2108	140979
2109	140980
2110	140981
2111	140982
2112	140983
2113	140984
2114	140985
2115	140986
2116	140987
2117	140988
2118	140989
2119	140990
2120	140991
2121	140992
2122	140993
2123	140994
2124	140995
2125	140996
2126	140997
2127	140998
2128	140999
2129	141000
2130	141001
2131	141002
2132	141003
2133	141004
2134	141005
2135	141006
2136	141007
2137	141008
2138	141009
2139	141010
2140	141011
2141	141012
2142	141013
2143	141014
2144	141015
2145	141016
2146	141017
2147	141018
2148	141019
2149	141020
2150	141021
2151	141022
2152	141023
2153	141024
2154	141025
2155	141026
2156	141027
2157	141028
2158	141029
2159	141030
2160	141031
2161	141032
2162	141033
2163	141034
2164	141035
2165	141036
2166	141037
2167	141038
2168	141039
2169	141040
2170	141041
2171	141042
2172	141043
2173	141044
2174	141045
2175	141046
2176	141047
2177	141048
2178	141049
2179	141050
2180	141051
2181	141052
2182	141053
2183	141054
2184	141055
2185	141056
2186	141057
2187	141058
2188	141059
2189	141060
2190	141061
2191	141062
2192	141063
2193	141064
2194	141065
2195	141066
2196	141067
2197	141068
2198	141069
2199	141070
2200	141071
2201	141072
2202	141073
2203	141074
2204	141075
2205	141076
2206	141077
2207	141078
2208	141079
2209	141080
2210	141081
2211	141082
2212	141083
2213	141084
2214	141085
2215	141086
2216	141087
2217	141088
2218	141089
2219	141090
2220	141091
2221	141092
2222	141093
2223	141094
2224	141095
2225	141096
2226	141097
2227	141098
2228	141099
2229	141100
2230	141101
2231	141102
2232	141103
2233	141104
2234	141105
2235	141106
2236	141107
2237	141108
2238	141109
2239	141110
2240	141111
2241	141112
2242	141113
2243	141114
2244	141115
2245	141116
2246	141117
2247	141118
2248	141119
2249	141120
2250	141121
2251	141122
2252	141123
2253	141124
2254	141125
2255	141126
2256	141127
2257	141128
2258	141129
2259	141130
2260	141131
2261	141132
2262	141133
2263	141134
2264	141135
2265	141136
2266	141137
2267	141138
2268	141139
2269	141140
2270	141141
2271	141142
2272	141143
2273	141144
2274	141145
2275	141146
2276	141147
2277	141148
2278	141149
2279	141150
2280	141151
2281	141152
2282	141153
2283	141154
2284	141155
2285	141156
2286	141157
2287	141158
2288	141159
2289	141160
2290	141161
2291	141162
2292	141163
2293	141164
2294	141165
2295	141166
2296	141167
2297	141168
2298	141169
2299	141170
2300	141171
2301	141172
2302	141173
2303	141174
2304	141175
2305	141176
2306	141177
2307	141178
2308	141179
2309	141180
2310	141181
2311	141182
2312	141183
2313	141184
2314	141185
2315	141186
2316	141188
2317	141189
2318	141190
2319	141191
2320	141192
2321	141193
2322	141194
2323	141195
2324	141196
2325	141197
2326	141198
2327	141199
2328	141200
2329	141201
2330	141202
2331	141203
2332	141204
2333	141205
2334	141206
2335	141207
2336	141208
2337	141209
2338	141210
2339	141211
2340	141212
2341	141213
2342	141214
2343	141215
2344	141216
2345	141217
2346	141218
2347	141219
2348	141220
2349	141221
2350	141222
2351	141223
2352	141224
2353	141225
2354	141226
2355	141227
2356	141228
2357	141229
2358	141230
2359	141231
2360	141232
2361	141233
2362	141234
2363	141235
2364	141236
2365	141237
2366	141238
2367	141239
2368	141240
2369	141241
2370	141242
2371	141243
2372	141244
2373	141245
2374	141246
2375	141247
2376	141248
2377	141249
2378	141250
2379	141251
2380	141252
2381	141253
2382	141254
2383	141255
2384	141256
2385	141257
2386	141258
2387	141259
2388	141260
2389	141261
2390	141262
2391	141263
2392	141264
2393	141265
2394	141266
2395	141267
2396	141268
2397	141269
2398	141270
2399	141271
2400	141272
2401	141273
2402	141274
2403	141275
2404	141276
2405	141277
2406	141278
2407	141279
2408	141280
2409	141281
2410	141282
2411	141283
2412	141284
2413	141285
2414	141286
2415	141287
2416	141288
2417	141289
2418	141290
2419	141291
2420	141292
2421	141293
2422	141294
2423	141295
2424	141296
2425	141297
2426	141298
2427	141299
2428	141300
2429	141301
2430	141302
2431	141303
2432	176151
2433	176152
2434	176153
2435	176154
2436	176155
2437	176156
2438	176157
2439	176158
2440	176159
2441	176160
2442	176161
2443	176162
2444	176163
2445	176164
2446	176165
2447	176166
2448	176167
2449	176168
2450	176169
2451	176170
2452	176171
2453	176172
2454	176173
2455	176174
2456	176175
2457	176176
2458	176177
2459	176179
2460	176180
2461	176181
2462	176182
2463	176183
2464	176184
2465	176185
2466	176186
2467	176187
2468	176188
2469	176189
2470	176190
2471	176191
2472	176192
2473	176193
2474	176195
2475	176196
2476	176197
2477	176198
2478	176199
2479	176200
2480	176201
2481	176202
2482	176203
2483	176204
2484	176205
2485	176206
2486	176207
2487	176208
2488	176209
2489	176210
2490	176211
2491	176212
2492	176213
2493	176214
2494	176216
2495	176217
2496	176218
2497	176219
2498	176220
2499	176223
